filepath,label
../data/ISIC-images/ISIC_0055815.jpg,1
../data/ISIC-images/ISIC_0063506.jpg,1
../data/ISIC-images/ISIC_0065757.jpg,0
../data/ISIC-images/ISIC_0062561.jpg,0
../data/ISIC-images/ISIC_0069608.jpg,0
../data/ISIC-images/ISIC_0059008.jpg,0
../data/ISIC-images/ISIC_0067640.jpg,0
../data/ISIC-images/ISIC_0072749.jpg,0
../data/ISIC-images/ISIC_0060940.jpg,0
../data/ISIC-images/ISIC_0059731.jpg,0
../data/ISIC-images/ISIC_0057557.jpg,1
../data/ISIC-images/ISIC_0054682.jpg,0
../data/ISIC-images/ISIC_0070253.jpg,1
../data/ISIC-images/ISIC_0065605.jpg,1
../data/ISIC-images/ISIC_0064865.jpg,0
../data/ISIC-images/ISIC_0058559.jpg,1
../data/ISIC-images/ISIC_0057046.jpg,1
../data/ISIC-images/ISIC_0071316.jpg,1
../data/ISIC-images/ISIC_0058929.jpg,1
../data/ISIC-images/ISIC_0069791.jpg,1
../data/ISIC-images/ISIC_0066227.jpg,0
../data/ISIC-images/ISIC_0068351.jpg,0
../data/ISIC-images/ISIC_0065821.jpg,0
../data/ISIC-images/ISIC_0067989.jpg,0
../data/ISIC-images/ISIC_0065391.jpg,1
../data/ISIC-images/ISIC_0060854.jpg,1
../data/ISIC-images/ISIC_0060975.jpg,1
../data/ISIC-images/ISIC_0065710.jpg,1
../data/ISIC-images/ISIC_0067149.jpg,0
../data/ISIC-images/ISIC_0057588.jpg,1
../data/ISIC-images/ISIC_0062439.jpg,1
../data/ISIC-images/ISIC_0069652.jpg,1
../data/ISIC-images/ISIC_0066964.jpg,0
../data/ISIC-images/ISIC_0062793.jpg,1
../data/ISIC-images/ISIC_0055640.jpg,0
../data/ISIC-images/ISIC_0065934.jpg,0
../data/ISIC-images/ISIC_0056499.jpg,0
../data/ISIC-images/ISIC_0065779.jpg,0
../data/ISIC-images/ISIC_0061206.jpg,1
../data/ISIC-images/ISIC_0069574.jpg,1
../data/ISIC-images/ISIC_0058042.jpg,0
../data/ISIC-images/ISIC_0055280.jpg,0
../data/ISIC-images/ISIC_0055619.jpg,1
../data/ISIC-images/ISIC_0057772.jpg,1
../data/ISIC-images/ISIC_0067000.jpg,1
../data/ISIC-images/ISIC_0065658.jpg,1
../data/ISIC-images/ISIC_0072849.jpg,0
../data/ISIC-images/ISIC_0069392.jpg,0
../data/ISIC-images/ISIC_0072041.jpg,1
../data/ISIC-images/ISIC_0055850.jpg,1
../data/ISIC-images/ISIC_0053838.jpg,0
../data/ISIC-images/ISIC_0059319.jpg,0
../data/ISIC-images/ISIC_0060138.jpg,0
../data/ISIC-images/ISIC_0055129.jpg,0
../data/ISIC-images/ISIC_0068969.jpg,1
../data/ISIC-images/ISIC_0072305.jpg,0
../data/ISIC-images/ISIC_0065298.jpg,1
../data/ISIC-images/ISIC_0059771.jpg,1
../data/ISIC-images/ISIC_0056619.jpg,0
../data/ISIC-images/ISIC_0067040.jpg,0
../data/ISIC-images/ISIC_0069798.jpg,0
../data/ISIC-images/ISIC_0053777.jpg,1
../data/ISIC-images/ISIC_0068796.jpg,1
../data/ISIC-images/ISIC_0069197.jpg,1
../data/ISIC-images/ISIC_0069445.jpg,1
../data/ISIC-images/ISIC_0066148.jpg,1
../data/ISIC-images/ISIC_0059782.jpg,0
../data/ISIC-images/ISIC_0068833.jpg,0
../data/ISIC-images/ISIC_0068431.jpg,1
../data/ISIC-images/ISIC_0061775.jpg,1
../data/ISIC-images/ISIC_0054952.jpg,0
../data/ISIC-images/ISIC_0070752.jpg,1
../data/ISIC-images/ISIC_0069070.jpg,1
../data/ISIC-images/ISIC_0059011.jpg,0
../data/ISIC-images/ISIC_0065838.jpg,1
../data/ISIC-images/ISIC_0063030.jpg,0
../data/ISIC-images/ISIC_0060085.jpg,0
../data/ISIC-images/ISIC_0070322.jpg,0
../data/ISIC-images/ISIC_0066513.jpg,0
../data/ISIC-images/ISIC_0070044.jpg,0
../data/ISIC-images/ISIC_0070597.jpg,0
../data/ISIC-images/ISIC_0061734.jpg,0
../data/ISIC-images/ISIC_0061699.jpg,1
../data/ISIC-images/ISIC_0056943.jpg,0
../data/ISIC-images/ISIC_0057603.jpg,1
../data/ISIC-images/ISIC_0070566.jpg,1
../data/ISIC-images/ISIC_0061414.jpg,0
../data/ISIC-images/ISIC_0054042.jpg,0
../data/ISIC-images/ISIC_0056316.jpg,0
../data/ISIC-images/ISIC_0073195.jpg,1
../data/ISIC-images/ISIC_0071240.jpg,1
../data/ISIC-images/ISIC_0054064.jpg,1
../data/ISIC-images/ISIC_0064502.jpg,0
../data/ISIC-images/ISIC_0055382.jpg,0
../data/ISIC-images/ISIC_0053542.jpg,1
../data/ISIC-images/ISIC_0061785.jpg,0
../data/ISIC-images/ISIC_0067608.jpg,0
../data/ISIC-images/ISIC_0058801.jpg,0
../data/ISIC-images/ISIC_0055161.jpg,1
../data/ISIC-images/ISIC_0071178.jpg,1
../data/ISIC-images/ISIC_0053573.jpg,1
../data/ISIC-images/ISIC_0057247.jpg,0
../data/ISIC-images/ISIC_0073032.jpg,1
../data/ISIC-images/ISIC_0063445.jpg,1
../data/ISIC-images/ISIC_0053552.jpg,0
../data/ISIC-images/ISIC_0059046.jpg,1
../data/ISIC-images/ISIC_0073021.jpg,0
../data/ISIC-images/ISIC_0070621.jpg,1
../data/ISIC-images/ISIC_0056777.jpg,1
../data/ISIC-images/ISIC_0069470.jpg,0
../data/ISIC-images/ISIC_0064919.jpg,1
../data/ISIC-images/ISIC_0073102.jpg,1
../data/ISIC-images/ISIC_0061987.jpg,0
../data/ISIC-images/ISIC_0058560.jpg,0
../data/ISIC-images/ISIC_0072024.jpg,1
../data/ISIC-images/ISIC_0061092.jpg,1
../data/ISIC-images/ISIC_0055625.jpg,0
../data/ISIC-images/ISIC_0069684.jpg,0
../data/ISIC-images/ISIC_0061302.jpg,0
../data/ISIC-images/ISIC_0065026.jpg,1
../data/ISIC-images/ISIC_0068200.jpg,1
../data/ISIC-images/ISIC_0059675.jpg,0
../data/ISIC-images/ISIC_0063527.jpg,1
../data/ISIC-images/ISIC_0070843.jpg,1
../data/ISIC-images/ISIC_0065159.jpg,1
../data/ISIC-images/ISIC_0068105.jpg,0
../data/ISIC-images/ISIC_0072728.jpg,1
../data/ISIC-images/ISIC_0066061.jpg,1
../data/ISIC-images/ISIC_0059068.jpg,0
../data/ISIC-images/ISIC_0061540.jpg,0
../data/ISIC-images/ISIC_0054857.jpg,0
../data/ISIC-images/ISIC_0066619.jpg,0
../data/ISIC-images/ISIC_0069677.jpg,1
../data/ISIC-images/ISIC_0068587.jpg,0
../data/ISIC-images/ISIC_0058595.jpg,1
../data/ISIC-images/ISIC_0063373.jpg,1
../data/ISIC-images/ISIC_0068936.jpg,1
../data/ISIC-images/ISIC_0070366.jpg,1
../data/ISIC-images/ISIC_0071681.jpg,1
../data/ISIC-images/ISIC_0066996.jpg,0
../data/ISIC-images/ISIC_0072630.jpg,1
../data/ISIC-images/ISIC_0067750.jpg,0
../data/ISIC-images/ISIC_0060112.jpg,1
../data/ISIC-images/ISIC_0069922.jpg,1
../data/ISIC-images/ISIC_0065648.jpg,1
../data/ISIC-images/ISIC_0057680.jpg,1
../data/ISIC-images/ISIC_0059974.jpg,1
../data/ISIC-images/ISIC_0060763.jpg,1
../data/ISIC-images/ISIC_0068341.jpg,0
../data/ISIC-images/ISIC_0067119.jpg,0
../data/ISIC-images/ISIC_0064723.jpg,1
../data/ISIC-images/ISIC_0054437.jpg,0
../data/ISIC-images/ISIC_0064982.jpg,1
../data/ISIC-images/ISIC_0071156.jpg,1
../data/ISIC-images/ISIC_0063318.jpg,1
../data/ISIC-images/ISIC_0059419.jpg,0
../data/ISIC-images/ISIC_0065756.jpg,0
../data/ISIC-images/ISIC_0063734.jpg,0
../data/ISIC-images/ISIC_0055719.jpg,0
../data/ISIC-images/ISIC_0068518.jpg,0
../data/ISIC-images/ISIC_0062990.jpg,0
../data/ISIC-images/ISIC_0055058.jpg,1
../data/ISIC-images/ISIC_0072867.jpg,0
../data/ISIC-images/ISIC_0058867.jpg,1
../data/ISIC-images/ISIC_0070705.jpg,0
../data/ISIC-images/ISIC_0062158.jpg,1
../data/ISIC-images/ISIC_0070576.jpg,1
../data/ISIC-images/ISIC_0068763.jpg,1
../data/ISIC-images/ISIC_0065875.jpg,1
../data/ISIC-images/ISIC_0068566.jpg,0
../data/ISIC-images/ISIC_0059069.jpg,1
../data/ISIC-images/ISIC_0069580.jpg,0
../data/ISIC-images/ISIC_0071185.jpg,0
../data/ISIC-images/ISIC_0072196.jpg,0
../data/ISIC-images/ISIC_0059346.jpg,1
../data/ISIC-images/ISIC_0071034.jpg,0
../data/ISIC-images/ISIC_0055486.jpg,0
../data/ISIC-images/ISIC_0066383.jpg,0
../data/ISIC-images/ISIC_0056220.jpg,1
../data/ISIC-images/ISIC_0068459.jpg,0
../data/ISIC-images/ISIC_0059973.jpg,1
../data/ISIC-images/ISIC_0056618.jpg,0
../data/ISIC-images/ISIC_0056345.jpg,1
../data/ISIC-images/ISIC_0072156.jpg,1
../data/ISIC-images/ISIC_0072776.jpg,1
../data/ISIC-images/ISIC_0063753.jpg,1
../data/ISIC-images/ISIC_0058161.jpg,0
../data/ISIC-images/ISIC_0068339.jpg,1
../data/ISIC-images/ISIC_0066426.jpg,1
../data/ISIC-images/ISIC_0059978.jpg,1
../data/ISIC-images/ISIC_0067575.jpg,0
../data/ISIC-images/ISIC_0059482.jpg,1
../data/ISIC-images/ISIC_0068730.jpg,1
../data/ISIC-images/ISIC_0069172.jpg,0
../data/ISIC-images/ISIC_0055523.jpg,1
../data/ISIC-images/ISIC_0068299.jpg,1
../data/ISIC-images/ISIC_0056807.jpg,0
../data/ISIC-images/ISIC_0056625.jpg,1
../data/ISIC-images/ISIC_0060805.jpg,0
../data/ISIC-images/ISIC_0070585.jpg,1
../data/ISIC-images/ISIC_0054162.jpg,0
../data/ISIC-images/ISIC_0071190.jpg,0
../data/ISIC-images/ISIC_0062057.jpg,0
../data/ISIC-images/ISIC_0060888.jpg,1
../data/ISIC-images/ISIC_0053565.jpg,1
../data/ISIC-images/ISIC_0067420.jpg,0
../data/ISIC-images/ISIC_0060712.jpg,1
../data/ISIC-images/ISIC_0066493.jpg,1
../data/ISIC-images/ISIC_0071341.jpg,0
../data/ISIC-images/ISIC_0066249.jpg,0
../data/ISIC-images/ISIC_0058372.jpg,1
../data/ISIC-images/ISIC_0067184.jpg,0
../data/ISIC-images/ISIC_0060142.jpg,1
../data/ISIC-images/ISIC_0071425.jpg,0
../data/ISIC-images/ISIC_0061629.jpg,1
../data/ISIC-images/ISIC_0054797.jpg,0
../data/ISIC-images/ISIC_0067627.jpg,0
../data/ISIC-images/ISIC_0053845.jpg,0
../data/ISIC-images/ISIC_0056269.jpg,1
../data/ISIC-images/ISIC_0060463.jpg,1
../data/ISIC-images/ISIC_0058313.jpg,1
../data/ISIC-images/ISIC_0057933.jpg,1
../data/ISIC-images/ISIC_0060163.jpg,1
../data/ISIC-images/ISIC_0062855.jpg,1
../data/ISIC-images/ISIC_0054871.jpg,0
../data/ISIC-images/ISIC_0055601.jpg,0
../data/ISIC-images/ISIC_0072622.jpg,0
../data/ISIC-images/ISIC_0054067.jpg,0
../data/ISIC-images/ISIC_0072973.jpg,1
../data/ISIC-images/ISIC_0064605.jpg,1
../data/ISIC-images/ISIC_0072072.jpg,1
../data/ISIC-images/ISIC_0066873.jpg,0
../data/ISIC-images/ISIC_0058818.jpg,1
../data/ISIC-images/ISIC_0062812.jpg,0
../data/ISIC-images/ISIC_0069578.jpg,1
../data/ISIC-images/ISIC_0058093.jpg,0
../data/ISIC-images/ISIC_0060384.jpg,0
../data/ISIC-images/ISIC_0054352.jpg,0
